id,prd,prc,bgn,min,max,cnt,cum,code,traded_at,created_at,updated_at
801534,1,677,678,673,678,28999,801676,065500,"2021-10-12 09:16:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801533,1,671,674,670,678,13570,815246,065500,"2021-10-12 09:17:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801532,1,671,671,670,672,6841,822087,065500,"2021-10-12 09:18:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801531,1,671,671,671,671,2472,824559,065500,"2021-10-12 09:19:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801530,1,671,671,671,674,10987,835546,065500,"2021-10-12 09:20:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801529,1,668,672,666,672,29711,865257,065500,"2021-10-12 09:21:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801528,1,667,668,667,668,142,865399,065500,"2021-10-12 09:22:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801527,1,668,667,667,668,1020,866419,065500,"2021-10-12 09:23:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801526,1,667,668,667,670,17462,883881,065500,"2021-10-12 09:24:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801525,1,670,670,670,670,2078,885959,065500,"2021-10-12 09:25:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801524,1,672,671,671,672,18600,904559,065500,"2021-10-12 09:26:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801523,1,672,672,670,672,9893,914452,065500,"2021-10-12 09:27:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801522,1,672,672,672,672,4749,919201,065500,"2021-10-12 09:28:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801521,1,671,672,671,672,18545,937746,065500,"2021-10-12 09:29:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801520,1,672,672,672,672,6616,944362,065500,"2021-10-12 09:30:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801519,1,672,672,671,672,805,945167,065500,"2021-10-12 09:31:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801518,1,666,671,666,671,34056,979223,065500,"2021-10-12 09:32:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801517,1,663,665,663,665,18553,997776,065500,"2021-10-12 09:33:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801516,1,671,663,663,671,3555,1001331,065500,"2021-10-12 09:34:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801515,1,669,671,663,671,15032,1016363,065500,"2021-10-12 09:35:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801514,1,667,669,667,669,10212,1026575,065500,"2021-10-12 09:36:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801513,1,660,665,660,665,53955,1080530,065500,"2021-10-12 09:37:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801512,1,663,663,663,663,376,1080906,065500,"2021-10-12 09:38:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801511,1,663,663,660,663,9845,1090751,065500,"2021-10-12 09:39:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801510,1,665,663,663,665,183,1090934,065500,"2021-10-12 09:40:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801509,1,660,665,660,665,27747,1118681,065500,"2021-10-12 09:41:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801508,1,665,660,660,665,11944,1130625,065500,"2021-10-12 09:42:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801507,1,667,665,665,667,5005,1135630,065500,"2021-10-12 09:43:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801506,1,666,667,666,667,1393,1137023,065500,"2021-10-12 09:44:00","2022-11-10 05:33:07","2022-11-10 05:33:07"
801505,1,666,666,666,666,119,1137142,065500,"2021-10-12 09:45:00","2022-11-10 05:32:48","2022-11-10 05:32:48"
801504,1,666,666,666,666,0,1137142,065500,"2021-10-12 09:46:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801503,1,663,665,663,665,6654,1143796,065500,"2021-10-12 09:47:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801502,1,666,666,666,666,80,1143876,065500,"2021-10-12 09:48:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801501,1,666,666,666,666,10870,1154746,065500,"2021-10-12 09:49:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801500,1,666,666,666,666,100,1154846,065500,"2021-10-12 09:50:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801499,1,665,663,661,665,6047,1160893,065500,"2021-10-12 09:51:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801498,1,664,664,664,664,3,1160896,065500,"2021-10-12 09:52:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801497,1,664,664,664,664,38,1160934,065500,"2021-10-12 09:53:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801496,1,664,664,664,664,20,1160954,065500,"2021-10-12 09:54:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801495,1,664,664,662,664,493,1161447,065500,"2021-10-12 09:55:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801494,1,664,664,664,664,0,1161447,065500,"2021-10-12 09:56:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801493,1,664,665,664,665,26,1161473,065500,"2021-10-12 09:57:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801492,1,662,664,662,664,2656,1164129,065500,"2021-10-12 09:58:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801491,1,661,662,661,662,991,1165120,065500,"2021-10-12 09:59:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801490,1,661,661,661,661,2724,1167844,065500,"2021-10-12 10:00:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801489,1,664,664,664,664,7500,1175344,065500,"2021-10-12 10:01:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801488,1,666,665,664,666,7050,1182394,065500,"2021-10-12 10:02:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801487,1,666,666,666,666,14188,1196582,065500,"2021-10-12 10:03:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801486,1,666,666,666,666,60857,1257439,065500,"2021-10-12 10:04:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801485,1,665,665,665,665,65,1257504,065500,"2021-10-12 10:05:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801484,1,662,665,662,665,4939,1262443,065500,"2021-10-12 10:06:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801483,1,661,662,661,662,36764,1299207,065500,"2021-10-12 10:07:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801482,1,658,660,658,660,41526,1340733,065500,"2021-10-12 10:08:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801481,1,659,659,657,659,10794,1351527,065500,"2021-10-12 10:09:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801480,1,659,660,659,660,2374,1353901,065500,"2021-10-12 10:10:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801479,1,657,657,657,657,1,1353902,065500,"2021-10-12 10:11:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801478,1,657,658,657,658,2000,1355902,065500,"2021-10-12 10:12:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801477,1,657,657,657,657,0,1355902,065500,"2021-10-12 10:13:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801476,1,658,657,656,658,13779,1369681,065500,"2021-10-12 10:14:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801475,1,659,658,658,659,5086,1374767,065500,"2021-10-12 10:15:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801474,1,659,659,659,659,44,1374811,065500,"2021-10-12 10:16:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801473,1,660,659,659,660,5905,1380716,065500,"2021-10-12 10:17:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801472,1,661,660,660,661,598,1381314,065500,"2021-10-12 10:18:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801471,1,661,659,659,661,7001,1388315,065500,"2021-10-12 10:19:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801470,1,661,661,661,661,1809,1390124,065500,"2021-10-12 10:20:00","2022-11-10 05:32:47","2022-11-10 05:32:47"
801469,1,662,662,662,662,13,1390137,065500,"2021-10-12 10:21:00","2022-11-10 05:32:28","2022-11-10 05:32:28"
801468,1,660,662,660,663,1252,1391389,065500,"2021-10-12 10:22:00","2022-11-10 05:32:28","2022-11-10 05:32:28"
801467,1,660,660,660,660,0,1391389,065500,"2021-10-12 10:23:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801466,1,663,661,661,663,2499,1393888,065500,"2021-10-12 10:24:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801465,1,665,661,661,665,10841,1404729,065500,"2021-10-12 10:25:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801464,1,665,665,665,665,2411,1407140,065500,"2021-10-12 10:26:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801463,1,665,664,664,666,17190,1424330,065500,"2021-10-12 10:27:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801462,1,665,665,665,665,1878,1426208,065500,"2021-10-12 10:28:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801461,1,664,664,664,664,2000,1428208,065500,"2021-10-12 10:29:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801460,1,664,664,664,664,63,1428271,065500,"2021-10-12 10:30:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801459,1,664,664,664,664,87,1428358,065500,"2021-10-12 10:31:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801458,1,664,664,664,664,0,1428358,065500,"2021-10-12 10:32:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801457,1,661,663,661,663,7292,1435650,065500,"2021-10-12 10:33:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801456,1,660,660,660,660,1398,1437048,065500,"2021-10-12 10:34:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801455,1,658,659,658,659,725,1437773,065500,"2021-10-12 10:35:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801454,1,658,660,658,660,924,1438697,065500,"2021-10-12 10:36:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801453,1,658,658,658,658,422,1439119,065500,"2021-10-12 10:37:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801452,1,661,659,658,661,671,1439790,065500,"2021-10-12 10:38:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801451,1,661,661,661,661,0,1439790,065500,"2021-10-12 10:39:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801450,1,661,662,661,662,1590,1441380,065500,"2021-10-12 10:40:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801449,1,661,661,661,661,0,1441380,065500,"2021-10-12 10:41:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801448,1,661,664,661,664,2838,1444218,065500,"2021-10-12 10:42:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801447,1,662,662,662,662,303,1444521,065500,"2021-10-12 10:43:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801446,1,661,663,661,663,5326,1449847,065500,"2021-10-12 10:44:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801445,1,665,661,661,665,2232,1452079,065500,"2021-10-12 10:45:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801444,1,665,665,665,665,6,1452085,065500,"2021-10-12 10:46:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801443,1,665,664,664,665,200,1452285,065500,"2021-10-12 10:47:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801442,1,665,665,665,665,105,1452390,065500,"2021-10-12 10:48:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801441,1,665,665,665,665,9,1452399,065500,"2021-10-12 10:49:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801440,1,665,665,665,665,3008,1455407,065500,"2021-10-12 10:50:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801439,1,662,662,662,662,1000,1456407,065500,"2021-10-12 10:51:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801438,1,662,662,662,662,6,1456413,065500,"2021-10-12 10:52:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801437,1,661,662,661,662,3032,1459445,065500,"2021-10-12 10:53:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801436,1,661,661,661,661,0,1459445,065500,"2021-10-12 10:54:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801435,1,660,660,660,660,2543,1461988,065500,"2021-10-12 10:55:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801434,1,665,665,665,665,1,1461989,065500,"2021-10-12 10:56:00","2022-11-10 05:32:27","2022-11-10 05:32:27"
801433,1,665,665,665,665,30,1462019,065500,"2021-10-12 10:57:00","2022-11-10 05:32:08","2022-11-10 05:32:08"
801432,1,665,665,665,665,0,1462019,065500,"2021-10-12 10:58:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801431,1,664,660,660,665,746,1462765,065500,"2021-10-12 10:59:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801430,1,664,664,664,664,0,1462765,065500,"2021-10-12 11:00:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801429,1,660,661,660,661,6037,1468802,065500,"2021-10-12 11:01:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801428,1,660,660,660,660,0,1468802,065500,"2021-10-12 11:02:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801427,1,663,663,663,663,48,1468850,065500,"2021-10-12 11:03:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801426,1,661,661,661,661,257,1469107,065500,"2021-10-12 11:04:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801425,1,662,662,662,662,150,1469257,065500,"2021-10-12 11:05:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801424,1,663,663,663,663,476,1469733,065500,"2021-10-12 11:06:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801423,1,663,663,663,663,300,1470033,065500,"2021-10-12 11:07:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801422,1,663,663,663,663,0,1470033,065500,"2021-10-12 11:08:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801421,1,663,663,663,663,50,1470083,065500,"2021-10-12 11:09:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801420,1,663,663,663,663,174,1470257,065500,"2021-10-12 11:10:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801419,1,663,663,663,663,0,1470257,065500,"2021-10-12 11:11:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801418,1,663,663,663,663,65,1470322,065500,"2021-10-12 11:12:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801417,1,663,663,663,663,0,1470322,065500,"2021-10-12 11:13:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801416,1,663,663,663,663,56,1470378,065500,"2021-10-12 11:14:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801415,1,663,663,663,663,3,1470381,065500,"2021-10-12 11:15:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801414,1,663,663,663,663,59,1470440,065500,"2021-10-12 11:16:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801413,1,661,662,661,662,1768,1472208,065500,"2021-10-12 11:17:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801412,1,661,661,661,661,1066,1473274,065500,"2021-10-12 11:18:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801411,1,661,661,661,661,7,1473281,065500,"2021-10-12 11:19:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801410,1,661,662,661,662,10000,1483281,065500,"2021-10-12 11:20:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801409,1,661,661,661,661,0,1483281,065500,"2021-10-12 11:21:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801408,1,661,661,661,661,3688,1486969,065500,"2021-10-12 11:22:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801407,1,662,662,662,662,101,1487070,065500,"2021-10-12 11:23:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801406,1,662,662,662,662,6,1487076,065500,"2021-10-12 11:24:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801405,1,661,661,661,661,1411,1488487,065500,"2021-10-12 11:25:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801404,1,661,660,660,661,10022,1498509,065500,"2021-10-12 11:26:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801403,1,661,661,661,661,201,1498710,065500,"2021-10-12 11:27:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801402,1,662,661,660,662,1281,1499991,065500,"2021-10-12 11:28:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801401,1,661,662,661,662,1727,1501718,065500,"2021-10-12 11:29:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801400,1,661,661,661,661,4666,1506384,065500,"2021-10-12 11:30:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801399,1,661,661,661,661,343,1506727,065500,"2021-10-12 11:31:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801398,1,661,661,661,661,0,1506727,065500,"2021-10-12 11:32:00","2022-11-10 05:32:07","2022-11-10 05:32:07"
801397,1,663,662,662,663,545,1507272,065500,"2021-10-12 11:33:00","2022-11-10 05:31:48","2022-11-10 05:31:48"
801396,1,663,663,663,663,1535,1508807,065500,"2021-10-12 11:34:00","2022-11-10 05:31:48","2022-11-10 05:31:48"
801395,1,662,663,662,663,1768,1510575,065500,"2021-10-12 11:35:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801394,1,661,662,661,662,109,1510684,065500,"2021-10-12 11:36:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801393,1,662,662,662,662,89,1510773,065500,"2021-10-12 11:37:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801392,1,662,662,662,662,0,1510773,065500,"2021-10-12 11:38:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801391,1,662,662,662,662,2,1510775,065500,"2021-10-12 11:39:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801390,1,661,661,661,661,159,1510934,065500,"2021-10-12 11:40:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801389,1,663,662,661,663,9780,1520714,065500,"2021-10-12 11:41:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801388,1,662,663,662,663,1000,1521714,065500,"2021-10-12 11:42:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801387,1,662,662,662,662,0,1521714,065500,"2021-10-12 11:43:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801386,1,662,664,662,664,3750,1525464,065500,"2021-10-12 11:44:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801385,1,662,662,662,662,0,1525464,065500,"2021-10-12 11:45:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801384,1,662,662,662,662,0,1525464,065500,"2021-10-12 11:46:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801383,1,663,663,662,663,907,1526371,065500,"2021-10-12 11:47:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801382,1,665,664,664,665,4970,1531341,065500,"2021-10-12 11:48:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801381,1,666,665,665,666,6771,1538112,065500,"2021-10-12 11:49:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801380,1,665,665,665,665,168,1538280,065500,"2021-10-12 11:50:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801379,1,665,665,665,665,2432,1540712,065500,"2021-10-12 11:51:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801378,1,665,665,665,665,239,1540951,065500,"2021-10-12 11:52:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801377,1,667,665,665,668,13782,1554733,065500,"2021-10-12 11:53:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801376,1,667,667,667,668,1817,1556550,065500,"2021-10-12 11:54:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801375,1,667,667,667,667,300,1556850,065500,"2021-10-12 11:55:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801374,1,665,666,665,666,26,1556876,065500,"2021-10-12 11:56:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801373,1,665,665,665,665,206,1557082,065500,"2021-10-12 11:57:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801372,1,665,665,665,665,59,1557141,065500,"2021-10-12 11:58:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801371,1,665,665,665,665,0,1557141,065500,"2021-10-12 11:59:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801370,1,666,665,665,666,5056,1562197,065500,"2021-10-12 12:00:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801369,1,666,666,666,666,444,1562641,065500,"2021-10-12 12:01:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801368,1,666,666,666,666,0,1562641,065500,"2021-10-12 12:02:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801367,1,667,666,666,667,250,1562891,065500,"2021-10-12 12:03:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801366,1,666,667,666,667,140,1563031,065500,"2021-10-12 12:04:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801365,1,666,666,666,666,51,1563082,065500,"2021-10-12 12:05:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801364,1,665,666,665,666,1000,1564082,065500,"2021-10-12 12:06:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801363,1,665,665,665,665,0,1564082,065500,"2021-10-12 12:07:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801362,1,665,665,665,665,0,1564082,065500,"2021-10-12 12:08:00","2022-11-10 05:31:47","2022-11-10 05:31:47"
801361,1,666,666,666,666,10,1564092,065500,"2021-10-12 12:09:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801360,1,666,666,665,666,2234,1566326,065500,"2021-10-12 12:10:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801359,1,666,666,666,666,105,1566431,065500,"2021-10-12 12:11:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801358,1,665,665,665,665,6565,1572996,065500,"2021-10-12 12:12:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801357,1,664,665,664,665,6836,1579832,065500,"2021-10-12 12:13:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801356,1,664,664,664,664,1600,1581432,065500,"2021-10-12 12:14:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801355,1,664,664,664,664,0,1581432,065500,"2021-10-12 12:15:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801354,1,664,664,664,664,217,1581649,065500,"2021-10-12 12:16:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801353,1,661,664,661,664,12905,1594554,065500,"2021-10-12 12:17:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801352,1,661,661,661,661,88,1594642,065500,"2021-10-12 12:18:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801351,1,661,661,661,661,750,1595392,065500,"2021-10-12 12:19:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801350,1,661,661,661,661,1500,1596892,065500,"2021-10-12 12:20:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801349,1,661,661,661,661,0,1596892,065500,"2021-10-12 12:21:00","2022-11-10 05:31:28","2022-11-10 05:31:28"
801348,1,661,661,661,661,0,1596892,065500,"2021-10-12 12:22:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801347,1,661,662,661,662,1100,1597992,065500,"2021-10-12 12:23:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801346,1,661,661,661,661,0,1597992,065500,"2021-10-12 12:24:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801345,1,661,661,661,661,2711,1600703,065500,"2021-10-12 12:25:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801344,1,661,661,661,661,4000,1604703,065500,"2021-10-12 12:26:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801343,1,661,661,661,661,0,1604703,065500,"2021-10-12 12:27:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801342,1,665,661,661,665,975,1605678,065500,"2021-10-12 12:28:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801341,1,665,665,665,665,322,1606000,065500,"2021-10-12 12:29:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801340,1,665,665,665,665,0,1606000,065500,"2021-10-12 12:30:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801339,1,665,665,665,665,800,1606800,065500,"2021-10-12 12:31:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801338,1,665,665,665,665,900,1607700,065500,"2021-10-12 12:32:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801337,1,664,664,664,664,2,1607702,065500,"2021-10-12 12:33:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801336,1,663,664,663,664,341,1608043,065500,"2021-10-12 12:34:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801335,1,661,662,661,662,3922,1611965,065500,"2021-10-12 12:35:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801334,1,660,661,660,661,5968,1617933,065500,"2021-10-12 12:36:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801333,1,660,661,660,661,1551,1619484,065500,"2021-10-12 12:37:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
801332,1,660,660,660,660,0,1619484,065500,"2021-10-12 12:38:00","2022-11-10 05:31:27","2022-11-10 05:31:27"
