id,prd,prc,bgn,min,max,cnt,cum,code,traded_at,created_at,updated_at
272501,1,13850,13750,13750,13850,576,6895,000050,"2021-10-12 09:26:00","2022-11-09 09:40:27","2022-11-09 09:40:27"
272500,1,13850,13850,13850,13850,0,6895,000050,"2021-10-12 09:27:00","2022-11-09 09:40:27","2022-11-09 09:40:27"
272499,1,13900,13900,13900,13900,6,6901,000050,"2021-10-12 09:28:00","2022-11-09 09:40:27","2022-11-09 09:40:27"
272498,1,13900,13900,13900,13900,6,6907,000050,"2021-10-12 09:29:00","2022-11-09 09:40:27","2022-11-09 09:40:27"
272497,1,13900,13900,13900,13900,11,6918,000050,"2021-10-12 09:30:00","2022-11-09 09:40:27","2022-11-09 09:40:27"
272496,1,13950,13900,13900,13950,300,7218,000050,"2021-10-12 09:31:00","2022-11-09 09:40:27","2022-11-09 09:40:27"
272495,1,13950,13950,13950,13950,30,7248,000050,"2021-10-12 09:32:00","2022-11-09 09:40:27","2022-11-09 09:40:27"
272494,1,13800,13850,13800,13850,14,7262,000050,"2021-10-12 09:33:00","2022-11-09 09:40:27","2022-11-09 09:40:27"
272493,1,13950,13950,13950,13950,7,7269,000050,"2021-10-12 09:34:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272492,1,13950,13800,13800,13950,5,7274,000050,"2021-10-12 09:35:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272491,1,13950,13950,13950,13950,15,7289,000050,"2021-10-12 09:36:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272490,1,13950,13950,13950,13950,104,7393,000050,"2021-10-12 09:37:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272489,1,13950,13950,13950,13950,0,7393,000050,"2021-10-12 09:38:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272488,1,13950,13950,13950,13950,0,7393,000050,"2021-10-12 09:39:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272487,1,13950,13950,13950,13950,0,7393,000050,"2021-10-12 09:40:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272486,1,13950,13950,13950,13950,10,7403,000050,"2021-10-12 09:41:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272485,1,13950,13950,13950,13950,13,7416,000050,"2021-10-12 09:42:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272484,1,13950,13950,13950,13950,0,7416,000050,"2021-10-12 09:43:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272483,1,13950,13950,13950,13950,0,7416,000050,"2021-10-12 09:44:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272482,1,13950,13950,13950,13950,0,7416,000050,"2021-10-12 09:45:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272481,1,13800,13800,13800,13800,1,7417,000050,"2021-10-12 09:46:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272480,1,13950,13950,13950,13950,11,7428,000050,"2021-10-12 09:47:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272479,1,13950,13950,13950,13950,3,7431,000050,"2021-10-12 09:48:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272478,1,13950,13950,13950,13950,26,7457,000050,"2021-10-12 09:49:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272477,1,13850,13850,13850,13850,3,7460,000050,"2021-10-12 09:50:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272476,1,13850,13850,13850,13850,197,7657,000050,"2021-10-12 09:51:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272475,1,13900,13900,13900,13900,1,7658,000050,"2021-10-12 09:52:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272474,1,13900,13900,13900,13900,6,7664,000050,"2021-10-12 09:53:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272473,1,13900,13900,13900,13900,6,7670,000050,"2021-10-12 09:54:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272472,1,13900,13900,13900,13900,11,7681,000050,"2021-10-12 09:55:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272471,1,13900,13900,13900,13900,0,7681,000050,"2021-10-12 09:56:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272470,1,13900,13900,13900,13900,0,7681,000050,"2021-10-12 09:57:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272469,1,13900,13900,13900,13900,0,7681,000050,"2021-10-12 09:58:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272468,1,13850,13850,13850,13850,7,7688,000050,"2021-10-12 09:59:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272467,1,13850,13850,13850,13850,3,7691,000050,"2021-10-12 10:00:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272466,1,13850,13850,13800,13850,29,7720,000050,"2021-10-12 10:01:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272465,1,13850,13850,13850,13850,100,7820,000050,"2021-10-12 10:02:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272464,1,13850,13850,13850,13850,0,7820,000050,"2021-10-12 10:03:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272463,1,13800,13800,13800,13800,29,7849,000050,"2021-10-12 10:04:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272462,1,13750,13800,13750,13800,945,8794,000050,"2021-10-12 10:05:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272461,1,13800,13800,13800,13800,10,8804,000050,"2021-10-12 10:06:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272460,1,13800,13800,13800,13800,15,8819,000050,"2021-10-12 10:07:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272459,1,13750,13750,13750,13750,142,8961,000050,"2021-10-12 10:08:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272458,1,13750,13750,13750,13750,0,8961,000050,"2021-10-12 10:09:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272457,1,13700,13700,13700,13700,77,9038,000050,"2021-10-12 10:10:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272456,1,13750,13700,13700,13750,850,9888,000050,"2021-10-12 10:11:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272455,1,13800,13800,13800,13800,11,9899,000050,"2021-10-12 10:12:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272454,1,13800,13750,13750,13800,95,9994,000050,"2021-10-12 10:13:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272453,1,13800,13800,13800,13800,0,9994,000050,"2021-10-12 10:14:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272452,1,13800,13800,13800,13800,0,9994,000050,"2021-10-12 10:15:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272451,1,13750,13750,13750,13750,31,10025,000050,"2021-10-12 10:16:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272450,1,13750,13750,13750,13750,0,10025,000050,"2021-10-12 10:17:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272449,1,13800,13750,13750,13800,13,10038,000050,"2021-10-12 10:18:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272448,1,13800,13800,13800,13800,7,10045,000050,"2021-10-12 10:19:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272447,1,13800,13800,13800,13800,12,10057,000050,"2021-10-12 10:20:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272446,1,13800,13800,13800,13800,0,10057,000050,"2021-10-12 10:21:00","2022-11-09 09:40:26","2022-11-09 09:40:26"
272445,1,13800,13800,13800,13800,0,10057,000050,"2021-10-12 10:22:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272444,1,13750,13750,13750,13750,6,10063,000050,"2021-10-12 10:23:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272443,1,13700,13700,13700,13700,68,10131,000050,"2021-10-12 10:24:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272442,1,13750,13750,13750,13750,12,10143,000050,"2021-10-12 10:25:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272441,1,13750,13750,13750,13750,11,10154,000050,"2021-10-12 10:26:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272440,1,13750,13750,13750,13750,0,10154,000050,"2021-10-12 10:27:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272439,1,13750,13750,13750,13750,0,10154,000050,"2021-10-12 10:28:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272438,1,13750,13750,13750,13750,0,10154,000050,"2021-10-12 10:29:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272437,1,13750,13750,13750,13750,0,10154,000050,"2021-10-12 10:30:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272436,1,13750,13750,13750,13750,12,10166,000050,"2021-10-12 10:31:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272435,1,13750,13750,13750,13750,13,10179,000050,"2021-10-12 10:32:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272434,1,13750,13700,13700,13750,80,10259,000050,"2021-10-12 10:33:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272433,1,13750,13750,13750,13750,0,10259,000050,"2021-10-12 10:34:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272432,1,13750,13750,13750,13750,0,10259,000050,"2021-10-12 10:35:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272431,1,13750,13750,13750,13750,313,10572,000050,"2021-10-12 10:36:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272430,1,13800,13800,13800,13800,6,10578,000050,"2021-10-12 10:37:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272429,1,13800,13800,13750,13800,109,10687,000050,"2021-10-12 10:38:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272428,1,13800,13800,13800,13800,0,10687,000050,"2021-10-12 10:39:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272427,1,13750,13750,13750,13750,24,10711,000050,"2021-10-12 10:40:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272426,1,13750,13750,13750,13750,0,10711,000050,"2021-10-12 10:41:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272425,1,13750,13750,13750,13750,0,10711,000050,"2021-10-12 10:42:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272424,1,13750,13750,13750,13750,0,10711,000050,"2021-10-12 10:43:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272423,1,13800,13800,13800,13800,23,10734,000050,"2021-10-12 10:44:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272422,1,13800,13800,13800,13800,0,10734,000050,"2021-10-12 10:45:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272421,1,13800,13800,13800,13800,0,10734,000050,"2021-10-12 10:46:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272420,1,13800,13800,13800,13800,200,10934,000050,"2021-10-12 10:47:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272419,1,13800,13800,13800,13800,0,10934,000050,"2021-10-12 10:48:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272418,1,13800,13800,13800,13800,0,10934,000050,"2021-10-12 10:49:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272417,1,13850,13850,13850,13850,14,10948,000050,"2021-10-12 10:50:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272416,1,13850,13850,13850,13850,12,10960,000050,"2021-10-12 10:51:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272415,1,13800,13800,13800,13800,30,10990,000050,"2021-10-12 10:52:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272414,1,13800,13800,13800,13800,0,10990,000050,"2021-10-12 10:53:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272413,1,13850,13850,13850,13850,1,10991,000050,"2021-10-12 10:54:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272412,1,13850,13850,13850,13850,5,10996,000050,"2021-10-12 10:55:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272411,1,13850,13850,13850,13850,12,11008,000050,"2021-10-12 10:56:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272410,1,13850,13850,13850,13850,13,11021,000050,"2021-10-12 10:57:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272409,1,13850,13850,13850,13850,1,11022,000050,"2021-10-12 10:58:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272408,1,13850,13850,13850,13850,1,11023,000050,"2021-10-12 10:59:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272407,1,13850,13850,13850,13850,0,11023,000050,"2021-10-12 11:00:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272406,1,13850,13850,13850,13850,1,11024,000050,"2021-10-12 11:01:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272405,1,13850,13850,13850,13850,0,11024,000050,"2021-10-12 11:02:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272404,1,13850,13850,13850,13850,177,11201,000050,"2021-10-12 11:03:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272403,1,13850,13850,13850,13850,0,11201,000050,"2021-10-12 11:04:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272402,1,13850,13850,13850,13850,0,11201,000050,"2021-10-12 11:05:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272401,1,13850,13850,13850,13850,2,11203,000050,"2021-10-12 11:06:00","2022-11-09 09:40:25","2022-11-09 09:40:25"
272400,1,13850,13850,13850,13850,1,11204,000050,"2021-10-12 11:07:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272399,1,13850,13850,13850,13850,3,11207,000050,"2021-10-12 11:08:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272398,1,13850,13850,13850,13850,26,11233,000050,"2021-10-12 11:09:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272397,1,13850,13850,13850,13850,1,11234,000050,"2021-10-12 11:10:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272396,1,13850,13850,13850,13850,1,11235,000050,"2021-10-12 11:11:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272395,1,13850,13850,13850,13850,1,11236,000050,"2021-10-12 11:12:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272394,1,13800,13850,13800,13850,497,11733,000050,"2021-10-12 11:13:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272393,1,13800,13800,13800,13800,0,11733,000050,"2021-10-12 11:14:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272392,1,13850,13850,13850,13850,24,11757,000050,"2021-10-12 11:15:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272391,1,13850,13850,13850,13850,0,11757,000050,"2021-10-12 11:16:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272390,1,13850,13850,13850,13850,2,11759,000050,"2021-10-12 11:17:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272389,1,13850,13850,13850,13850,0,11759,000050,"2021-10-12 11:18:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272388,1,13850,13850,13850,13850,0,11759,000050,"2021-10-12 11:19:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272387,1,13850,13850,13850,13850,1,11760,000050,"2021-10-12 11:20:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272386,1,13850,13850,13850,13850,19,11779,000050,"2021-10-12 11:21:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272385,1,13850,13850,13850,13850,14,11793,000050,"2021-10-12 11:22:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272384,1,13850,13850,13850,13850,1,11794,000050,"2021-10-12 11:23:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272383,1,13850,13850,13850,13850,10,11804,000050,"2021-10-12 11:24:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272382,1,13850,13850,13850,13850,1,11805,000050,"2021-10-12 11:25:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272381,1,13850,13850,13850,13850,1,11806,000050,"2021-10-12 11:26:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272380,1,13850,13850,13850,13850,1,11807,000050,"2021-10-12 11:27:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272379,1,13850,13850,13850,13850,0,11807,000050,"2021-10-12 11:28:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272378,1,13850,13850,13850,13850,0,11807,000050,"2021-10-12 11:29:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272377,1,13850,13850,13850,13850,1,11808,000050,"2021-10-12 11:30:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272376,1,13850,13850,13850,13850,13,11821,000050,"2021-10-12 11:31:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272375,1,13850,13850,13850,13850,5,11826,000050,"2021-10-12 11:32:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272374,1,13850,13850,13850,13850,0,11826,000050,"2021-10-12 11:33:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272373,1,13850,13850,13850,13850,17,11843,000050,"2021-10-12 11:34:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272372,1,13850,13850,13850,13850,36,11879,000050,"2021-10-12 11:35:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272371,1,13850,13850,13850,13850,20,11899,000050,"2021-10-12 11:36:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272370,1,13850,13850,13850,13850,17,11916,000050,"2021-10-12 11:37:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272369,1,13850,13850,13850,13850,0,11916,000050,"2021-10-12 11:38:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272368,1,13850,13850,13850,13850,97,12013,000050,"2021-10-12 11:39:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272367,1,13850,13850,13850,13850,2,12015,000050,"2021-10-12 11:40:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272366,1,13850,13850,13850,13850,2,12017,000050,"2021-10-12 11:41:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272365,1,13850,13850,13850,13850,1,12018,000050,"2021-10-12 11:42:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272364,1,13850,13850,13850,13850,0,12018,000050,"2021-10-12 11:43:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272363,1,13850,13850,13850,13850,1,12019,000050,"2021-10-12 11:44:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272362,1,13850,13850,13850,13850,2,12021,000050,"2021-10-12 11:45:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272361,1,13850,13850,13850,13850,2,12023,000050,"2021-10-12 11:46:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272360,1,13850,13850,13850,13850,2,12025,000050,"2021-10-12 11:47:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272359,1,13850,13850,13850,13850,20,12045,000050,"2021-10-12 11:48:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272358,1,13900,13900,13900,13900,4,12049,000050,"2021-10-12 11:49:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272357,1,13900,13900,13900,13900,6,12055,000050,"2021-10-12 11:50:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272356,1,13900,13900,13900,13900,2,12057,000050,"2021-10-12 11:51:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272355,1,13900,13900,13900,13900,0,12057,000050,"2021-10-12 11:52:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272354,1,13900,13900,13900,13900,2,12059,000050,"2021-10-12 11:53:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272353,1,13900,13900,13900,13900,2,12061,000050,"2021-10-12 11:54:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272352,1,13900,13900,13900,13900,4,12065,000050,"2021-10-12 11:55:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272351,1,13900,13850,13850,13900,120,12185,000050,"2021-10-12 11:56:00","2022-11-09 09:40:24","2022-11-09 09:40:24"
272350,1,13900,13900,13900,13900,6,12191,000050,"2021-10-12 11:57:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272349,1,13900,13900,13900,13900,1,12192,000050,"2021-10-12 11:58:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272348,1,13900,13900,13900,13900,3,12195,000050,"2021-10-12 11:59:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272347,1,13900,13900,13900,13900,4,12199,000050,"2021-10-12 12:00:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272346,1,13900,13900,13900,13900,1,12200,000050,"2021-10-12 12:01:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272345,1,13900,13900,13900,13900,2,12202,000050,"2021-10-12 12:02:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272344,1,13900,13900,13900,13900,4,12206,000050,"2021-10-12 12:03:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272343,1,13900,13900,13900,13900,4,12210,000050,"2021-10-12 12:04:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272342,1,13900,13900,13900,13900,6,12216,000050,"2021-10-12 12:05:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272341,1,13900,13900,13900,13900,221,12437,000050,"2021-10-12 12:06:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272340,1,13900,13900,13900,13900,0,12437,000050,"2021-10-12 12:07:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272339,1,13900,13950,13900,13950,7,12444,000050,"2021-10-12 12:08:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272338,1,13900,13900,13900,13900,4,12448,000050,"2021-10-12 12:09:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272337,1,13900,13900,13900,13900,2,12450,000050,"2021-10-12 12:10:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272336,1,13900,13900,13900,13900,5,12455,000050,"2021-10-12 12:11:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272335,1,13900,13900,13900,13900,2,12457,000050,"2021-10-12 12:12:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272334,1,13900,13900,13900,13900,4,12461,000050,"2021-10-12 12:13:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272333,1,13900,13900,13900,13900,58,12519,000050,"2021-10-12 12:14:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272332,1,13900,13900,13900,13900,94,12613,000050,"2021-10-12 12:15:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272331,1,13900,13900,13900,13900,2,12615,000050,"2021-10-12 12:16:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272330,1,13950,13950,13950,13950,44,12659,000050,"2021-10-12 12:17:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272329,1,13950,13950,13950,13950,3,12662,000050,"2021-10-12 12:18:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272328,1,13950,13950,13950,13950,6,12668,000050,"2021-10-12 12:19:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272327,1,13950,13950,13950,13950,7,12675,000050,"2021-10-12 12:20:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272326,1,13950,13950,13950,13950,8,12683,000050,"2021-10-12 12:21:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272325,1,13950,13900,13900,13950,15,12698,000050,"2021-10-12 12:22:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272324,1,13900,13950,13900,13950,4,12702,000050,"2021-10-12 12:23:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272323,1,13900,13900,13900,13900,2,12704,000050,"2021-10-12 12:24:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272322,1,13900,13900,13900,13900,5,12709,000050,"2021-10-12 12:25:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272321,1,13950,13900,13900,13950,138,12847,000050,"2021-10-12 12:26:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272320,1,13950,13950,13850,13950,701,13548,000050,"2021-10-12 12:27:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272319,1,13950,13950,13950,13950,2,13550,000050,"2021-10-12 12:28:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
272318,1,13950,13950,13950,13950,4,13554,000050,"2021-10-12 12:29:00","2022-11-09 09:40:23","2022-11-09 09:40:23"
